category,alcohol_100g,brands,brands_tags,carbohydrates_100g,categories,categories_tags,code,countries,countries_tags,energy-kcal_100g,energy-kj_100g,fat_100g,fiber_100g,ingredients_text,no_nutrition_data,nova_group,nutriscore_grade,nutriscore_score,origins,origins_tags,product_name,proteins_100g,quantity,salt_100g,saturated-fat_100g,serving_size,sodium_100g,sugars_100g,fruits-vegetables-nuts_100g,vitamin-b6_100g,vitamin-b9_100g,vitamin-a_100g,vitamin-d_100g,iron_100g,calcium_100g,pantothenic-acid_100g,vitamin-pp_100g,potassium_100g,fruits-vegetables-nuts-dried_100g,caffeine_100g,vitamin-b12_100g,vitamin-c_100g
snacks,,Bjorg,['bjorg'],65.0,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits fourrés, Biscuits au chocolat noir","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:chocolate-biscuits', 'en:filled-biscuits', 'en:dark-chocolate-biscuits']",3229820100234,"France,Luxembourg,Switzerland","['en:france', 'en:luxembourg', 'en:switzerland']",481.0,2017.0,20.0,5.3,"Farine de blé 39 %, chocolat noir 25 % (pâte de cacao, sucre de canne, beurre de cacao), sucre de canne roux non raffiné, farine complète de blé 15 %, huile de tournesol oléique, arôme naturel de vanille, lait écrémé en poudre, sel de mer, poudres à lever : carbonates d'ammonium, carbonates de sodium, épaississant : gomme d'acacia, antioxydant : extraits de romarin.",,4.0,d,14,"France,European Union and Non European Union","['en:france', 'en:european-union-and-non-european-union']",Fourrés - Chocolat Noir,7.6,225 g,0.49,6.9,100g,0.196,27.0,,,,,,0.0026,,,,,,,,
snacks,,Lindt,['lindt'],22.0,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Dark chocolate bar with more than 70% cocoa,Extra fine dark chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:dark-chocolate-bar-with-more-than-70-cocoa', 'en:extra-fine-dark-chocolates']",3046920028363,"Andorra,Austria,Belgium,Bulgaria,Denmark,France,Germany,Hungary,Italy,Morocco,Netherlands,Poland,Portugal,Romania,Russia,Spain,Switzerland,United Kingdom,New Zealand","['en:andorra', 'en:austria', 'en:belgium', 'en:bulgaria', 'en:denmark', 'en:france', 'en:germany', 'en:hungary', 'en:italy', 'en:morocco', 'en:netherlands', 'en:new-zealand', 'en:poland', 'en:portugal', 'en:romania', 'en:russia', 'en:spain', 'en:switzerland', 'en:united-kingdom']",584.0,2418.0,46.0,0.0,"cocoa mass, fat-reduced cocoa, cocoa butter, demerara sugar, vanilla",,3.0,e,20,,[],85% Cocoa Robust Dark Chocolate Bar,12.5,100 g,0.02,27.0,,0.008,15.0,,,,,,,,,,,,,,
snacks,,Gerblé,['gerble'],66.0,"Snacks,Breakfasts,Sweet snacks,Biscuits and cakes,Biscuits,Crispy biscuits,Diet crispy biscuit,Dry biscuits,Shortbread cookies,Breakfast biscuit,Shortbread biscuit with fruits,Sablés à l'orange","['en:snacks', 'en:breakfasts', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:crispy-biscuits', 'en:diet-crispy-biscuit', 'en:dry-biscuits', 'en:shortbread-cookies', 'en:breakfast-biscuit', 'en:shortbread-biscuit-with-fruits', 'en:sables-a-l-orange']",3175680011442,"France,Guadeloupe,Martinique,Réunion","['en:france', 'en:guadeloupe', 'en:martinique', 'en:reunion']",444.0,1866.0,14.0,4.9,"wheat flour 57,8%, red cane sugar, rapeseed oil, soy flakes 7%, wheat germ 5,3%, dehydrated oranges 1,5%, magnesium, emulsifier: rapeseed lecithins, sugar, calcium, starch, oat fibre, sea salt, uptake powders (citric acid, sodium carbonates, ammonium carbonates), natural orange flavour, milk proteins, wheat starch, vitamins b1, b5, b6, b9, pp, e (lactose , milk proteins), made in a workshop that uses nuts,     lupin , sesame and eggs,",,4.0,b,0,France,['en:france'],"Gerble - Soy Orange Cookie, 280g (9.9oz)",11.0,280 g,0.36,1.4,14g,0.144,18.0,,0.00031,0.0631,,,,0.0,0.0,0.0,,,,,
snacks,,Lindt,['lindt'],33.0,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Dark chocolate bar with more than 70% cocoa","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:dark-chocolate-bar-with-more-than-70-cocoa']",3046920029780,"Australia,Denmark,France,Germany,Morocco,Spain,Switzerland,New Zealand","['en:australia', 'en:denmark', 'en:france', 'en:germany', 'en:morocco', 'en:new-zealand', 'en:spain', 'en:switzerland']",610.0,2528.0,48.0,,"cocoa mass, sugar, cocoa butter, emulsifier (soya lecithin), vanilla, may contain hazelnuts, almonds, milk,",,4.0,e,23,,[],Doux 70% noir subtil,6.9,100g,0.05,29.0,10g,0.02,29.0,,,,,,,,,,,,,,
snacks,,"LU,Napolitain,Mondelez","['lu', 'napolitain', 'mondelez']",57.0,"Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Génoises en tranches fourrées","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:cakes', 'en:filled-sponge-cake-slices']",7622201809638,France,['en:france'],429.0,1797.0,20.0,2.0,"Farine de blé, Sucre, Huile de palme, Sirop de glucose-fructose, Œufs, Chocolat en poudre (Sucre, Poudre de cacao), Stabilisants (Glycérol, Sorbitols), Lactosérum en poudre (de Lait), Alcool, Sirop de glucose, Cacao maigre en poudre, Poudres à lever (Carbonates d'ammonium, Diphosphates, Carbonates de sodium), Huile de colza, Graisse de karité, Sel, Arômes, Amidon, Émulsifiants (E472b, E472a, Lécithines de soja, E471), Lait écrémé en poudre, colorant (E160a), Épaississant (Gomme xanthane), Beurre concentré, Correcteurs d'acidité (Citrates de sodium, Acide citrique), Conservateur (Sorbate de potassium)",,4.0,e,20,"France,European Union and Non European Union","['en:france', 'en:european-union-and-non-european-union']",Napolitain - L'original,4.4,180 g (6 x 30 g),0.48,8.9,30 g,0.192,32.0,,,,,,,,,,,,,,
snacks,,GERBLE,['gerble'],54.0,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au son de blé, Biscuits au son de blé et la figue","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'fr:biscuits-au-son-de-ble', 'fr:biscuits-au-son-de-ble-et-la-figue']",3251490332080,"Belgien,Frankreich,Französisch-Polynesien,Martinique,Marokko,Réunion,Schweiz","['en:belgium', 'en:france', 'en:french-polynesia', 'en:martinique', 'en:morocco', 'en:reunion', 'en:switzerland']",450.0,,19.0,13.0,"farine complète de blé 26,5%, farine de blé 26,1%, son de blé 19,9%, huile de colza, sucre de canne roux, pâte de figues 5,1%, arôme naturel de figue, arôme naturel, émulsifiant : lécithines de colza, poudres à lever (acide citrique, carbonates de potassium, carbonates de sodium), fabriqué dans un atelier qui utilise des fruits à coque, du lupin, des œufs, du sésame et du soja,",,4.0,a,-1,fr:Farine de blé: France,['fr:farine-de-ble-france'],SON ET FIGUE,9.3,210 g,0.19,1.7,8.4g,0.076,16.0,,,,,,,,,,,,,,
snacks,,Pringles,['pringles'],56.0,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, en:salty-snacks-made-from-potato","['en:snacks', 'en:salty-snacks', 'en:appetizers', 'en:chips-and-fries', 'en:crisps', 'en:salty-snacks-made-from-potato']",5053990156009,"Frankrijk,Duitsland,Italië,Martinique,Portugal,Spanje,Verenigd Koninkrijk","['en:france', 'en:germany', 'en:italy', 'en:martinique', 'en:portugal', 'en:spain', 'en:united-kingdom']",534.0,2227.0,31.0,3.5,"Pommes de terre déshydratées, huiles végétales (tournesol, palme, mais) en proportion variable, farine de blé, farine de mais, farine de riz, maltodextrine, émulsifiant (E471), sel, colorant (norbixine de rocou).",,4.0,d,13,,[],Pringles Original,5.9,175 g,1.1,6.6,30 g,0.44,1.4,,,,,,,,,,,,,,
snacks,,Jardin Bio,['jardin-bio'],79.0,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Tartines craquantes extrudées","['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:extruded-crispbreads']",6153153,France,['en:france'],378.0,1603.0,1.6,4.7,"Farine de riz*, farine de châtaigne* 25%, sel marin. *Produits issus de l'agriculture biologique",,3.0,a,-3,,[],Tartines craquantes quinoa - pois chiche,9.6,,0.5,0.5,23g,0.2,0.6,,,,,,,,,,,,,,
snacks,,lu,['lu'],72.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Petit-Beurre","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:petit-beurre']",3017760000062,"Belgium,France,Guadeloupe,Lebanon,Réunion,Switzerland","['en:belgium', 'en:france', 'en:guadeloupe', 'en:lebanon', 'en:reunion', 'en:switzerland']",440.0,1852.0,12.0,3.0,"Farine de blé, sucre, beurre, lait écrémé en poudre, sel, poudres à lever (carbonates d'ammonium, carbonates de sodium), correcteur d'acidité (acide citrique), arôme.",,4.0,e,19,France,['en:france'],Véritable Petit Beurre Pocket,8.0,300 g,1.3,7.5,24g,0.52,23.0,,,,,,,,,,,,,,
snacks,,Gerblé,['gerble'],62.0,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits secs","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:dry-biscuits']",3175681851849,"Belgique,France,Polynésie française,Allemagne,Guadeloupe,Martinique,Maroc,La Réunion,Suisse","['en:belgium', 'en:france', 'en:french-polynesia', 'en:germany', 'en:guadeloupe', 'en:martinique', 'en:morocco', 'en:reunion', 'en:switzerland']",453.0,1902.0,17.0,6.6,"Farine de _blé_ 68,5 %, huile de colza, sirop de sucres issu de fruits, jus concentré de pomme 5,3 %, _noisettes_ torréfiées 5,3 %, germe de _blé_ 5,2 %, fibres de chicorée: fructose-oligo-saccharides, extrait de malt d'_orge_, arôme naturel de pomme, émulsifiant : lécithines de colza, amidon de _blé_ , poudres à lever (tartrates de potassium, carbonates de potassium), vitamines B1, B2, B6, B9, PP et E,",,4.0,a,-2,Union Européenne et Non Union Européenne,['en:european-union-and-non-european-union'],Pomme 🍏 🍎 Noisette🥜,9.8,230 g,0.01,1.5,100g,0.004,11.0,,0.00068,0.000131,,,,,,0.0066,,,,,
snacks,,Lu,['lu'],66.0,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits petit déjeuner","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'fr:biscuits-petit-dejeuner']",7622210713926,"Belgique,France,Luxembourg,Nouvelle-Calédonie,Suisse","['en:belgium', 'en:france', 'en:luxembourg', 'en:new-caledonia', 'en:switzerland']",438.0,1839.0,14.0,6.1,"Céréales 69,5 % [céréales complètes 42,4 % (flocons de seigle 17,5 %, flocons d'avoine 15,3 %, gruau d'avoine 6,7 %, farine complète d'épeautre (blé) 1 %, farine complète d'orge 1 %, farine complète de blé 0,9 %), farine de blé 27,1 %], sucre, huile de colza, sucre de canne, poudres à lever (carbonates de sodium, carbonates d'ammonium, diphosphates), minéraux (carbonate de de calcium, carbonate de magnésium, fer élémentaire), sel, sirop de sucre inverti, sirop d'orge malté, émulsifiant (lécithines de soja), lait écrémé en poudre. Peut contenir oeuf, fruits à coque.",,4.0,d,11,,[],Belvita Brut & 5 céréales complètes,7.8,"400 g , 8x 4 biscuits",1.4,1.4,12.5g,0.56,22.0,,,,,,0.0048,0.282,,,,,,,
snacks,,J.D. Gross,['j-d-gross'],33.8,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates']",20095291,"Germany,Italy,Spain,United Kingdom,Alemania,Belgica,Francia,Suiza","['en:germany', 'en:italy', 'en:spain', 'en:united-kingdom', 'en:alemania', 'en:belgica', 'en:francia', 'en:suiza']",565.0,2343.0,41.5,11.3,"Kakaomasse, Zucker, Kakaobutter, Emulgator: Lecithine (_Soja_); Vanilleextrakt.",,4.0,d,17,"Ecuador,Los Ríos (Provinz),[KAKAO]","['en:ecuador', 'en:los-rios-provinz', 'en:kakao']",Ecuador Edelcacao 70%,8.4,125g,0.03,25.0,12g,0.012,27.2,,,,,,,,,,,,,,
snacks,,Harrys,['harrys'],49.0,"Snacks, Snacks sucrés, Viennoiseries, Brioches, Brioches tressées, Brioches pur beurre, Brioches natures","['en:snacks', 'en:sweet-snacks', 'en:sweet-pastries-and-pies', 'en:viennoiseries', 'en:brioches', 'fr:brioches-tressees', 'en:pure-butter-brioche', 'fr:brioches-natures']",3228857001231,France,['en:france'],356.0,1496.0,13.0,4.5,"Farine de BLÉ 51,8%, eau, OEUFS frais 12,2%, sucre 11,5%, huile de colza 10,8%, sucre perlé 2,3% (sucre, graisse végétale : karité, arôme), gluten de BLÉ, arômes dont fleur d'oranger (contient alcool), extraits végétaux à pouvoir colorant (curcuma, paprika), levure, fibre de BLÉ, sel, farine d'ORGE maltée, extrait d'acérola. Peut contenir des traces de LAIT, GRAINES DE SÉSAME, FRUITS A COQUE et SOJA.",,4.0,b,0,,[],Harrys brioche tressee nature au sucre perle sans additifs 500g,8.6,500 g,0.8,1.0,50g,0.32,13.0,0.0,,,,,,,,,,,,,
snacks,,Fairglobe,['fairglobe'],35.3,"Lanches comida,Lanches doces,Cacau e derivados,Chocolates,Chocolates amargos","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates']",40896243,"Bélgica,Bulgária,França,Alemanha,Portugal,Sérvia,Espanha,Itália","['en:belgium', 'en:bulgaria', 'en:france', 'en:germany', 'en:italy', 'en:portugal', 'en:serbia', 'en:spain']",572.0,2373.0,41.6,11.1,"Pâte de cacao¹, sucre de canne¹, beurre de cacao¹, émulsifiant : lécithines (_soja_)¹. ¹ingrédient issu de l'agriculture biologique.",,4.0,d,18,,[],Bio Chocolat Noir Cacao 70%,8.5,100 g,0.01,25.0,10 g,0.004,28.0,,,,,,,,,,,,,,
snacks,,La Boulangère,['la-boulangere'],55.0,"Snacks, Petit-déjeuners, Snacks sucrés, Viennoiseries, Brioches, Brioches pur beurre, Brioches tranchées","['en:snacks', 'en:breakfasts', 'en:sweet-snacks', 'en:sweet-pastries-and-pies', 'en:viennoiseries', 'en:brioches', 'en:pure-butter-brioche', 'fr:brioches-tranchees']",3284230006408,France,['en:france'],349.0,1471.0,10.0,2.2,"Farine de BLÉ*/** 54%, ŒUFS entiers*/** 14%, sucre de canne roux*, huile de tournesol*, levain* (eau, farines de BLE*/** 2% et de SEIGLE*, levures), GLUTEN DE BLÉ*, arôme naturel de vanille* (contient alcool*), sel, levure, extrait de vanille*, levure désactivée. Traces éventuelles de lait, moutarde et soja. *Ingrédients issus de l'Agriculture Biologique. **Ingrédients issus du commerce équitable français.",,4.0,b,2,en:Farine œuf France,['en:farine-oeuf-france'],Brioche Tranchée Bio 400g,8.7,400 g,0.9,1.0,26.7 g (1 tranche de 26.7 g environ),0.36,13.0,,,,,,,,,,,,,,
snacks,,Lu,['lu'],73.0,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Gâteaux secs","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'fr:gateaux-secs']",7622210476296,"Francia,Nueva Caledonia,Reunión,Suiza","['en:france', 'en:new-caledonia', 'en:reunion', 'en:switzerland']",453.0,,14.0,3.4,"Farine de _blé_ 67 %,sucre, huile de palme, sirop de glucose-fructose, _lait_ écrémé en poudre, _lactosérum_ en poudre (de _lait_), arôme fleur d'oranger, fibres de _blé_, sel, poudres à lever (carbonate acide de sodium, carbonate acide d'ammonium), émulsifiant (lécithine de _soja_), arômes, colorant (E150b).",,4.0,d,16,fr:Blé de France,['fr:ble-de-france'],Thé - Biscuits,7.5,350 g ℮,0.7,6.7,"7.3 g, un biscuit",0.28,26.0,,,,,,,,,,,,,,
snacks,,Lu,['lu'],18.0,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Petits beurres, Alimentaire","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:petit-beurre', 'fr:alimentaire']",7622210476104,"France,Suisse","['en:france', 'en:switzerland']",110.0,463.0,3.0,0.8,"Farine de _blé_, sucre, _beurre_, _lait_ écrémé en poudre, sel, poudres à lever (carbonates d'ammonium, carbonates de sodium), correcteur d'acidité (acide citrique), arôme (73 g de farine de blé, 21 g de sucre, 13 g de beurre et 1 g de sel sont utilisés pour 100 g de produit fini)",,4.0,c,3,"Blé France,Beurre UE,Sucre France,Sel France","['fr:beurre-ue', 'fr:ble-france', 'fr:sel-france', 'fr:sucre-france']",Véritable Petit Beurre 🧈,2.0,400g (4x100g),0.35,2.0,25g,0.14,5.8,,,,,,,,,,,,,,
snacks,,"MCVITIE'S,UNITED BISCUITS,MC VITIES","['mcvitie-s', 'united-biscuits', 'mc-vities']",63.6,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits sablés","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:shortbread-cookies']",5000168198491,"France,Réunion,Switzerland","['en:france', 'en:reunion', 'en:switzerland']",483.0,2025.0,21.3,3.7,"Farine (55%) (farine de blé, calcium, fer, niacine, thiamine), huile de palme, farine de blé complète (16%), sucre, poudres à lever (carbonates de sodium, acide malique, carbonates d'ammonium), sirop de sucre inverti, sel.",,4.0,e,21,,[],Sablés anglais l'original,7.0,400 g,1.2775,10.1,1.0 portion (25.4 g),0.511,15.1,,,,,,,,,,,,,,
snacks,,Storck,['storck'],58.9,"Snacks, Sweet snacks, Confectioneries, en:bonbons","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:bonbons']",4014400400007,"Österreich,Bulgarien,Tschechien,Frankreich,Deutschland,Ungarn,Schweiz","['en:austria', 'en:bulgaria', 'en:czech-republic', 'en:france', 'en:germany', 'en:hungary', 'en:switzerland']",521.0,2180.0,29.0,,"Zucker, pflanzliche Fette (Palm, Shea), _Haselnüsse_, Glukosesirup, _Magermilchpulver_, Feuchthaltemittel Sorbitsirup, Kakaomasse, kondensierte Magermilch, kondensierte Süßmolke, _Milchzucker_, magerer Kakao, Kakaobutter, Butterreinfett, Rohrzuckersirup, Molkenerzeugnis, Emulgator Lecithine (_Soja_), Salz, Aromen.
Kann auch Anteile von _Mandel_, _Erdnuss_ und anderen _Nüssen_ enthalten.",,4.0,e,27,Deutschland,['en:germany'],Toffifee 15er,6.0,125 g,0.265,12.7,1 toffee (8.33 g),0.106,48.8,,,,,,,,,,,,,,
snacks,,Tyrrell's,['tyrrell-s'],49.0,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre à l'huile de tournesol, Chips de pommes de terre classiques","['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:appetizers', 'en:chips-and-fries', 'en:crisps', 'en:potato-crisps', 'en:potato-crisps-in-sunflower-oil', 'fr:chips-de-pommes-de-terre-classiques']",5060042641000,"France,Germany,Netherlands,Switzerland,United Kingdom","['en:france', 'en:germany', 'en:netherlands', 'en:switzerland', 'en:united-kingdom']",476.0,,27.0,5.5,"Pomme de terre, huile de tournesol, sel de mer.",,3.0,b,2,United Kingdom,['en:united-kingdom'],Lightly sea salted crisps,6.2,150 g,0.84,2.4,30g,0.336,0.64,,,,,,,,,,,,,,
snacks,,"Kinder Bueno,Kinder","['kinder-bueno', 'kinder']",49.5,"Lanches comida,Lanches doces,Cacau e derivados,Confeitaria,Biscoitos e Bolos,Biscoitos,Biscoitos de chocolate,Bolachas,en:Stuffed wafers,en:Chocolate stuffed wafers","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:biscuits-and-cakes', 'en:biscuits', 'en:chocolate-biscuits', 'en:wafers', 'en:stuffed-wafers', 'en:chocolate-stuffed-wafers']",80052760,"Austrália,Bélgica,Estónia,França,Hungria,República da Irlanda,Itália,Letónia,Lituânia,Marrocos,Nova Zelândia,Polónia,Portugal,Roménia,Espanha,Suíça,Reino Unido,Grécia","['en:australia', 'en:belgium', 'en:estonia', 'en:france', 'en:greece', 'en:hungary', 'en:ireland', 'en:italy', 'en:latvia', 'en:lithuania', 'en:morocco', 'en:new-zealand', 'en:poland', 'en:portugal', 'en:romania', 'en:spain', 'en:switzerland', 'en:united-kingdom']",572.0,2384.0,37.3,2.0,"kinder bu quend 5x43 ge eminel (54%) stuffed, ingredients: milk chocolate juice 8005 2760 soy): are preserve everything",,,e,25,,[],,8.6,"43 g (2 x 21,5 g)",0.272,17.3,"21,5 g",0.1088,41.2,,,,,,,,,,,,,,
snacks,,Snickers,['snickers'],60.5,"Lanches comida,Lanches doces,Cacau e derivados,Confeitaria,Barras,Bombons de chocolate,Barras de chocolate,Barras de chocolate caramelo,en:Chocolate confectionery with dairy filling","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:bars', 'en:chocolate-candies', 'en:candy-chocolate-bars', 'en:caramel-chocolate-bars', 'en:chocolate-confectionery-with-dairy-filling']",5000159461122,"Argélia,Bélgica,Bulgária,Chipre,Dinamarca,França,Alemanha,Hungria,Luxemburgo,México,Marrocos,Países Baixos,Polónia,Portugal,Roménia,Arábia Saudita,Sérvia,Singapura,Espanha,Suécia,Suíça,Reino Unido,Estados Unidos","['en:algeria', 'en:belgium', 'en:bulgaria', 'en:cyprus', 'en:denmark', 'en:france', 'en:germany', 'en:hungary', 'en:luxembourg', 'en:mexico', 'en:morocco', 'en:netherlands', 'en:poland', 'en:portugal', 'en:romania', 'en:saudi-arabia', 'en:serbia', 'en:singapore', 'en:spain', 'en:sweden', 'en:switzerland', 'en:united-kingdom', 'en:united-states']",481.0,2018.0,22.5,4.3,"Milk Chocolate (sugar, cocoa butter, chocolate, skim milk, lactose, milkfat, soy lecithin), peanuts, corn syrup, sugar, palm oil, skim milk, lactose, salt, egg whites, artificial flavor.",,4.0,e,21,,[],,8.6,50 g,0.62875,7.9,50 g,0.2515,51.8,,,,0.0,0.0,,,,,,,,,
snacks,,"Côte D’Or,Mondelez","['cote-d-or', 'mondelez']",43.0,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs, Chocolats aux noisettes, Chocolats noirs aux noisettes, Chocolats noirs extra fin","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:chocolates-with-hazelnuts', 'en:dark-chocolates-with-hazelnuts', 'en:extra-fine-dark-chocolates']",7622210995087,"France,Guadeloupe","['en:france', 'en:guadeloupe']",569.0,2366.0,39.0,7.8,"Sucre, pâte de cacao, NOISETTES (24%), beurre de cacao, BEURRE concentré, émulsifiant (lécithines de SOJA), arôme naturel de vanille, LAIT écrémé en poudre.",,4.0,e,20,Non indiqué,['en:unspecified'],Noir - Noisettes Entières,7.3,180 g,0.01,16.0,30 g,0.004,40.0,,,,,,,,,,,,,,
